id,created,eventType,eventValue,jobId,country,slug,geo
3A15FCD51E95A6626E9C27CB3ADDAE65,2022-09-19 8:09:34,Apply,10500,6327dc42216b1183bff9c736,US,doordash,POINT(-83.12710002 40.58759997)
0BB5EFFF65F1CA2A88423B8BAB667D72,2022-09-19 9:55:45,Apply,14000,63251476458fafa2f82e7b2f,US,doordash,POINT(-78.59750000 35.68129998)
021362236077ADD9784D6A1F098314B7,2022-09-19 13:49:27,Apply,4550,63285a4fe6bd7503fff2617d,US,doordash,POINT(-118.13919996 34.19120004)
E4F613177589EF477892E398C9636F0E,2022-09-19 16:01:45,Apply,14000,63285ad0e6bd7503fff26490,US,doordash,POINT(-104.98469998 39.73920001)
77AA35B4EA943751FE653E4DF488333D,2022-09-19 17:33:51,Apply,10500,63285bbce6bd7503fff26a52,US,doordash,POINT(-82.96439997 39.95689998)
F04C273E8437921C2828CEC656FDF819,2022-09-19 18:39:18,Apply,14000,6325157b458fafa2f82e829b,US,doordash,POINT(-78.53919996 35.98149996)
CC0F52D5DD00DCA352EA6B5CE5B3BB78,2022-09-19 19:16:35,Apply,4550,6328b0c674dbeb90d36f9bf2,US,doordash,POINT(-121.48799997 38.57620002)
7D415F5727FB98324F76553BE266A294,2022-09-19 19:27:17,Apply,11200,632637d7926808b234d8ba3c,US,doordash,POINT(-80.19849998 40.64160003)
F6CE93A5FE485E35A420ED285C9572AB,2022-09-19 19:35:42,Apply,14000,632512b4458fafa2f82e70c6,US,doordash,POINT(-97.66800003 30.51449996)
C52437976C53C81A60681399880A02D5,2022-09-19 20:00:28,Apply,10500,6328b06374dbeb90d36f99de,US,doordash,POINT(-82.96910004 39.97190001)
EE5C1E2610863021FBFDC990B1572BE1,2022-09-19 20:57:33,Apply,14000,632511a4458fafa2f82e6a89,US,doordash,POINT(-78.92120003 35.33199997)
CA6E5B6F2DE8423CD339CCAF97935620,2022-09-19 21:27:54,Apply,5600,6328b08174dbeb90d36f9a82,US,doordash,POINT(-70.93240003 41.66000004)
40CA2E9DA17ACFA9F3F8533B11759450,2022-09-19 22:32:48,Apply,11900,6327879f8fc6e09849142256,US,doordash,POINT(-85.63779996 36.12490003)
C425208CE45C6030C87B9EA50B49703B,2022-09-20 0:48:29,Apply,11900,632907bd74f01f95eb713d06,US,doordash,POINT(-93.34340000 44.76150001)
12389B0F1F315CBD87C775471869D50C,2022-09-20 1:46:23,Apply,5600,632394e5d2de44a2d669dfb9,US,doordash,POINT(-86.50830000 39.14010003)
2D8183F0F84D04EA76FEA2C25902A9A2,2022-09-20 3:21:23,Apply,11900,63292e47200c25a64ba5223e,US,doordash,POINT(-122.22810002 47.56029999)
BF7B26E8D37B2A0E52FB1B70E1C97B0E,2022-09-20 3:31:26,Apply,11900,63292e37200c25a64ba521ca,US,doordash,POINT(-86.39029999 35.84560001)
340DAF3DAFF87BB5592346D049376FC8,2022-09-20 3:34:45,Apply,11900,6329082874f01f95eb713f2c,US,doordash,POINT(-86.81530003 33.55939997)
A962BEFD50C32535A3D1E54CB20AC4AE,2022-09-20 6:46:32,Apply,4550,632906b274f01f95eb71372d,US,doordash,POINT(-111.27339999 47.50980004)
BE3CD081DAB60EB8B6D2766BA0AD8C84,2022-09-20 7:40:15,Apply,11200,632958c168adde73618b3a50,US,doordash,POINT(-122.67449997 45.51810001)
2C382EC41AE4DE6C100BDA0E36C81D59,2022-09-20 12:06:32,Apply,11200,63292f22200c25a64ba527b9,US,doordash,POINT(-122.68970001 45.50779997)
0AD00DAECFC361D6552B3B0F85DA8A4A,2022-09-20 12:38:00,Apply,9800,632930b0200c25a64ba53337,US,doordash,POINT(-75.65080004 43.08620002)
DB393034851CF4AAE99515DEEC272C88,2022-09-20 14:09:50,Apply,11900,6329082874f01f95eb713f2c,US,doordash,POINT(-86.81530003 33.55939997)
02E56C95E525BAD31E507479CF3D49CF,2022-09-20 15:08:28,Apply,12600,6329d67720adc77b1bd9e520,US,doordash,POINT(-83.68949999 43.11599999)
50A5512C24FF47A152C6E4CBEF753F2D,2022-09-20 15:16:36,Apply,10500,6329d8a420adc77b1bd9ed79,US,doordash,POINT(-83.01140003 39.96899996)
2D14B8BE80AFAAA0E4A5DE5EF0BD7E5D,2022-09-20 15:50:23,Apply,14000,63292f4c200c25a64ba528df,US,doordash,POINT(-77.04440000 38.89769998)
C5F6BB137B3D42C3A165B6F9447A9641,2022-09-20 17:11:38,Apply,4550,63292dcf200c25a64ba51f3c,US,doordash,POINT(-94.97870003 35.90939999)
B61F5165B46273498C87C0A11480ECF2,2022-09-20 17:19:44,Apply,14000,63293351200c25a64ba546c9,US,doordash,POINT(-104.65999999 38.23519999)
1557E79A6462673D6038EF5B34CBA5D4,2022-09-20 18:04:00,Apply,14000,6329d7e920adc77b1bd9e9e5,US,doordash,POINT(-71.44759999 41.70259998)
0E886209864716CAC95E498C25CE2CFE,2022-09-20 18:15:58,Apply,10500,632a00c54b7bcdcb1e4ae6f7,US,doordash,POINT(-83.01140003 39.96899996)
EE619DC572305BAF525399ABA74331A1,2022-09-20 19:11:14,Apply,14000,63293272200c25a64ba54014,US,doordash,POINT(-97.77129998 30.32640000)
2141E1A9F0472AC0DFA4BE436423D576,2022-09-20 19:48:28,Apply,9800,632a016d4b7bcdcb1e4aea71,US,doordash,POINT(-85.72490002 38.23689998)
0118433239E0FDAEC4EBCC9748577837,2022-09-20 20:33:27,Apply,11900,63292f0c200c25a64ba52718,US,doordash,POINT(-122.22810002 47.56029999)
9F135E271024AAD42281FFCCE986DE76,2022-09-20 20:42:41,Apply,9800,63293354200c25a64ba546e7,US,doordash,POINT(-85.82210003 38.30889998)
E41F01D74ED9D186ED6BEFBCCE49B74A,2022-09-20 21:22:02,Apply,14000,6329045974f01f95eb712b39,US,doordash,POINT(-71.41619999 41.70010003)
0109A0AAE88CA8F37F91932034BCB65F,2022-09-20 22:10:13,Apply,14000,6329d89c20adc77b1bd9ed4e,US,doordash,POINT(-71.44759999 41.70259998)
55B2E191E8FD08FFFB5E25DAACE7BECD,2022-09-20 22:32:20,Apply,14000,63292f4c200c25a64ba528df,US,doordash,POINT(-77.04440000 38.89769998)
BE3B9F7170D1F0EAF4022824FA800708,2022-09-21 0:03:01,Apply,11900,63292f71200c25a64ba529f7,US,doordash,POINT(-86.55999999 36.01269998)
9920AFAFA757D3F5093CF393EBC183B1,2022-09-21 0:44:29,Apply,5600,632907ff74f01f95eb713e32,US,doordash,POINT(-85.87839998 37.68480004)
3C0FF70B4077C2EF690A99FD68409E36,2022-09-21 1:09:00,Apply,10500,632a2a9ae00fda991d3f8f4f,US,doordash,POINT(-82.96910004 39.97190001)
E9D414E6268B227B04E291CF46E81F28,2022-09-21 3:09:53,Apply,10150,632a7fb811cfc4abd1c19083,US,doordash,POINT(-119.81730001 36.26819999)
64BF9500DB8FDCBD7AD939CC2D0BB7E6,2022-09-21 4:11:19,Apply,11200,63292fd1200c25a64ba52caf,US,doordash,POINT(-122.72270003 45.41469998)
49E7C1135862FA0B6DE31C021E9B8888,2022-09-21 4:51:12,Apply,12180,632a7f8011cfc4abd1c18e83,US,doordash,POINT(-87.62769997 41.87130003)
6B2953BB943EF84D8F01474A8F97A565,2022-09-21 7:29:17,Apply,14000,632982ba9aaa2ea44a05892b,US,doordash,POINT(-104.98109999 39.73129998)
22EADA1CA6F8B09CE5C56CE5D70348AA,2022-09-21 8:12:07,Apply,7980,632a9af5ea015cd16cc1254b,CA,doordash,POINT(-122.86274397 49.25813297)
1209A7AA2C025B903D5AF335FE67C1F8,2022-09-21 8:37:41,Apply,7000,632a552409bf3282a6d520ae,US,doordash,POINT(-116.27290000 43.60380001)
F06E13CC78E3FD42180E91F4C195FA70,2022-09-21 11:34:33,Apply,9940,632a807d11cfc4abd1c19751,US,doordash,POINT(-84.38800001 33.74900000)
FEB636461EA88754C9FC7EA39AE30171,2022-09-21 12:01:37,Apply,4550,63292f39200c25a64ba52851,US,doordash,POINT(-122.46070001 47.38899997)
04A2657EABE65E5B1FC3ABB6727BF242,2022-09-21 12:35:17,Apply,11900,632a81e811cfc4abd1c1a63a,US,doordash,POINT(-83.06039999 42.34739997)
A377BB27919985C9BB74FB0659941A64,2022-09-21 13:07:02,Apply,7000,6329ace787500c4a78af0855,US,doordash,POINT(-77.60969998 39.16030000)
2D4B1C904156E5E1625AAD86D4D227F8,2022-09-21 13:15:35,Apply,12180,632afedfdea50a16acd6ee59,US,doordash,POINT(-87.62769997 41.87130003)
AE0C503F814F458DEBD7BE70DED5222A,2022-09-21 13:21:42,Apply,7909,632b0129dea50a16acd7019d,US,doordash,POINT(-80.19370000 25.77429996)
7B75A41D3FC32E329ED62A12E7723574,2022-09-21 13:37:19,Apply,9940,632a807d11cfc4abd1c19751,US,doordash,POINT(-84.38800001 33.74900000)
A61EDCBBB88B36C88360A37311BF7DDB,2022-09-21 13:43:19,Apply,4550,632afe9cdea50a16acd6ec46,US,doordash,POINT(-84.14589998 40.73989997)
101E0315051EB47D22D3F5759CD2B1E2,2022-09-21 14:05:35,Apply,7000,632b0177dea50a16acd70435,US,doordash,POINT(-78.18269999 39.18579996)
1FF772B93FF7EFCC483B7B39D53D341E,2022-09-21 15:28:08,Apply,11830,632a802a11cfc4abd1c19422,US,doordash,POINT(-90.19130001 38.63460002)
4CECE168DF6D981C53CE5E04740C878C,2022-09-21 15:44:27,Apply,5600,632b2c4e62109a1fad95598e,US,doordash,POINT(-85.31200003 32.57679999)
7C14018FBCCB01AA838F8B45DF325910,2022-09-21 15:45:09,Apply,4550,632ad460a2362dd23dbdac97,US,doordash,POINT(-83.94360000 40.71769998)
22D80D9F6C448DCE978025C48407FE9E,2022-09-21 16:00:38,Apply,14000,63292f36200c25a64ba52837,US,doordash,POINT(-71.08300000 42.36200000)
0F07B94BFBE475E33AABA3E59E3A5883,2022-09-21 16:01:21,Apply,4550,6329053e74f01f95eb712f58,US,doordash,POINT(-76.15609999 42.70699999)
42A2779ADA3A0D59F415E13E44BB6919,2022-09-21 16:50:12,Apply,12180,632afedfdea50a16acd6ee59,US,doordash,POINT(-87.62769997 41.87130003)
69BB6E3693EFBA40C314F857F0CFD75C,2022-09-21 16:51:23,Apply,11200,63292f22200c25a64ba527b9,US,doordash,POINT(-122.68970001 45.50779997)
0A0833FBBCC9C7E3E246D18A1EE0DA87,2022-09-21 16:55:30,Apply,7980,632a826811cfc4abd1c1ab7e,US,doordash,POINT(-81.56029998 41.41049996)
5DFEA75B7187921E94E2325811CCB24A,2022-09-21 17:13:49,Apply,12180,632afedfdea50a16acd6ee59,US,doordash,POINT(-87.62769997 41.87130003)
6ED5DE7C6075D19A0752C69AA5A606E2,2022-09-21 17:16:46,Apply,8890,632a816911cfc4abd1c1a0e7,US,doordash,POINT(-95.46110002 29.70230002)
04145FC4FBF210E9AC334A31D6605786,2022-09-21 17:32:35,Apply,4550,632a80aa11cfc4abd1c19922,US,doordash,POINT(-86.90739999 40.03250004)
72B94DDB4863E6177CD6CB3C14D3A5B9,2022-09-21 17:49:42,Apply,7419,632b2b6062109a1fad9552f0,US,doordash,POINT(-72.60790001 42.14870000)
7D736647838A52D4B76D9D2B9E7EFC0D,2022-09-21 17:56:35,Apply,11900,632a81e811cfc4abd1c1a63a,US,doordash,POINT(-83.06039999 42.34739997)
DC254C9AB90C33BF26EB65E56AC43EB3,2022-09-21 18:23:05,Apply,8890,632b531090fae069e6338fc0,US,doordash,POINT(-95.39229998 29.74090004)
F1A7C3F6CD02C44F33B09A690CC48337,2022-09-21 18:38:18,Apply,12180,632b544e90fae069e63398d9,US,doordash,POINT(-87.62849999 41.87979997)
D4E7E608BD25BCF1B7E130BFA5F337DC,2022-09-21 19:12:42,Apply,4550,632906d774f01f95eb7137eb,US,doordash,POINT(-84.42469997 44.36650000)
4BBFEA9E3F4A76B5788D6A977DAA250A,2022-09-21 19:20:22,Apply,8890,632a822011cfc4abd1c1a88f,US,doordash,POINT(-95.35940002 29.75940000)
C133D1E271332BE72162C11B8AA955EB,2022-09-21 19:30:50,Apply,6370,632afee8dea50a16acd6eeaa,US,doordash,POINT(-74.03289997 40.74450001)
9FB899109D9D907BC9A697D5EFAC03CC,2022-09-21 20:15:44,Apply,12180,632aff25dea50a16acd6f0bd,US,doordash,POINT(-87.63210000 41.88290002)
4188AEF47F602FCF9362E94018F855FC,2022-09-21 20:35:24,Apply,7000,632b531790fae069e6338ffc,US,doordash,POINT(-74.31169997 40.53929999)
8AA6984D9EF907511985F3CBA7D54564,2022-09-21 20:47:24,Apply,4550,632b52c790fae069e6338dd9,US,doordash,POINT(-90.67869999 40.46169999)
9D8ADF508875A2AFAB44104DF81DCC05,2022-09-21 20:47:24,Apply,14000,632a2b53e00fda991d3f941c,US,doordash,POINT(-75.74969998 39.68370001)
60B6C42116560C0B8633F8A119840B57,2022-09-21 21:15:52,Apply,10500,63292f00200c25a64ba526c6,US,doordash,POINT(-122.69300003 42.18850001)
562779EE714CC39F47A07981AB6423C7,2022-09-21 21:31:01,Apply,7419,632a81aa11cfc4abd1c1a39c,US,doordash,POINT(-74.20770002 40.76959999)
EFE40279081DA8CF1BE500353D9B9E84,2022-09-21 21:51:56,Apply,12600,63292dbb200c25a64ba51ecd,US,doordash,POINT(-83.68949999 43.11599999)
F8FBA24E4C689AA4904658950849AB8B,2022-09-21 21:52:20,Apply,9940,632b539c90fae069e6339392,US,doordash,POINT(-84.38800001 33.74900000)
B073EBEDE66E1FF12895D692A6CE772C,2022-09-21 21:57:45,Apply,7350,632b7d500714df5b9c8fc294,US,doordash,POINT(-122.75469996 38.44320003)
3A775FC05811F5DBF9E87C9CA49190F3,2022-09-21 22:31:46,Apply,6370,632b543890fae069e633981b,US,doordash,POINT(-74.03289997 40.74450001)
799E31D4A3164AEDD99FD831DFCBDB36,2022-09-21 22:43:21,Apply,5600,6329583468adde73618b36f4,US,doordash,POINT(-89.35229999 43.12050002)
0B141CAFD40E4D75842F79DBE10A034A,2022-09-21 23:12:58,Apply,9800,632930f0200c25a64ba53505,US,doordash,POINT(-76.18699998 43.10989998)
4A23BC484B75844CFF5E60691640F540,2022-09-22 1:27:40,Apply,4550,632baabcf76622ca51b77637,US,doordash,POINT(-72.50969997 42.89560001)
9B65F95829DD03B6011B4B7B1008CE6E,2022-09-22 1:33:59,Apply,12180,632aff25dea50a16acd6f0bd,US,doordash,POINT(-87.63210000 41.88290002)
2871FB84D0B81FDF26A94A86BB32B3BF,2022-09-22 2:00:34,Apply,7000,63293001200c25a64ba52e17,US,doordash,POINT(-86.46869996 34.71670002)
7A8F6E050FDE6954386654DEE3E67C9E,2022-09-22 2:01:52,Apply,5179,632ba7dff76622ca51b760a6,US,doordash,POINT(-96.87650002 32.65899999)
5F7A1A74404D06820A74AD7BF9488E19,2022-09-22 2:04:49,Apply,11900,632a828c11cfc4abd1c1ace6,US,doordash,POINT(-83.18400003 42.46620001)
2980A97019B30990B59E3F0C248DFA3B,2022-09-22 4:35:29,Apply,14000,6329060674f01f95eb713367,US,doordash,POINT(-78.84079999 35.72250002)
C7E69C7F76D4DA7960D65AEDAAF148D3,2022-09-22 4:38:17,Apply,12180,632bd25d469b0e479b582d08,US,doordash,POINT(-87.62849999 41.87979997)
0B1C702392D1B01B70EE096F5FFD63F2,2022-09-22 4:54:18,Apply,5179,632bd1ea469b0e479b582853,US,doordash,POINT(-83.60599997 41.67120000)
4821432B5197D7AAD5FA10C0356F5FED,2022-09-22 6:32:08,Apply,11900,632907a274f01f95eb713c5d,US,doordash,POINT(-86.91830000 33.47349999)
FB17E8CF2083C59A409058B5709BA802,2022-09-22 6:35:54,Apply,11900,63292ebd200c25a64ba524ff,US,doordash,POINT(-86.65629998 33.29820000)
D8FA6A709F0BB4F4B7A8C5C6A5D5CDA2,2022-09-22 6:45:08,Apply,11900,632905fe74f01f95eb713340,US,doordash,POINT(-86.79439999 33.19340000)
4E327EFEF2FB96C62291CE599B4718EB,2022-09-22 7:03:23,Apply,4550,632931bf200c25a64ba53abd,US,doordash,POINT(-112.32640003 34.60189998)
BC53F8751E93B838A16A4BB4F3123CEB,2022-09-22 10:43:19,Apply,14000,6329338f200c25a64ba548ab,US,doordash,POINT(-78.63240002 35.77270004)
290B5344B55AE1A57EE78664EC5F9C88,2022-09-22 11:26:31,Apply,4550,632c27981e50c34237eeac2d,US,doordash,POINT(-89.65179999 40.49450003)
85375E284F96762C735F8A0CBD403463,2022-09-22 11:45:44,Apply,14000,6329082074f01f95eb713ef3,US,doordash,POINT(-71.08300000 42.36200000)
92F4F7F1FBD7323C8F40304F3685C030,2022-09-22 12:21:44,Apply,4550,632a80bd11cfc4abd1c199f6,US,doordash,POINT(-121.34400002 38.46890002)
A50D57AE7DE6C1A4D5AD245D04D38AFF,2022-09-22 12:42:36,Apply,9940,632b528d90fae069e6338c53,US,doordash,POINT(-84.38800001 33.74900000)
45DD3BB36B5DE8A6BCB694EAF8D4F24D,2022-09-22 13:01:11,Apply,7419,632c5104344e8ac316490331,US,doordash,POINT(-74.80670004 39.96510001)
39DD3085F73E500D258D3BFB76DB04B7,2022-09-22 13:12:45,Apply,7419,632a822511cfc4abd1c1a8c7,US,doordash,POINT(-75.35069999 40.44109999)
D022A8BC6A5807F29C7167019D94AE2D,2022-09-22 13:27:33,Apply,4550,632c27cd1e50c34237eeae57,US,doordash,POINT(-81.08880002 33.99499997)
81D04AB2F738B5CF54E0241ABAB3760D,2022-09-22 13:42:39,Apply,9940,632b528d90fae069e6338c53,US,doordash,POINT(-84.38800001 33.74900000)
E671C2D7ADACB37260DE303B8822A824,2022-09-22 13:47:26,Apply,9940,632b528d90fae069e6338c53,US,doordash,POINT(-84.38800001 33.74900000)
D9AE71BF9D8A91ED82BCCF6222D3495F,2022-09-22 14:22:04,Apply,14000,6329067c74f01f95eb7135d9,US,doordash,POINT(-75.32380002 39.90630002)
8D597AF330EF33E4558D1E8A83D73ACD,2022-09-22 14:23:55,Apply,14000,63292f4c200c25a64ba528df,US,doordash,POINT(-77.04440000 38.89769998)
75FE4B8C482185D6CA782E3BD1881C5D,2022-09-22 14:39:00,Apply,14000,6329045974f01f95eb712b39,US,doordash,POINT(-71.41619999 41.70010003)
59B2B3EBA5715268E773124CC2B9CBEA,2022-09-22 15:41:46,Apply,14000,6329067c74f01f95eb7135d9,US,doordash,POINT(-75.32380002 39.90630002)
48B85CD8DF8603587558716D8D3CF411,2022-09-22 16:39:38,Apply,8959,632b525b90fae069e6338afb,US,doordash,POINT(-115.12239999 36.17209998)
06C5D58B5CE24372EECE8B8B2A4C3918,2022-09-22 16:43:46,Apply,12180,632c7a5490b58c7d48554cc9,US,doordash,POINT(-87.63860000 41.88680003)
AA2E660C71076923AA9A72DE079E1EAC,2022-09-22 17:57:19,Apply,6370,632ba8c5f76622ca51b766dc,US,doordash,POINT(-74.02079996 40.76810001)
EDDA4F6AE93653574E19EFC012F2E7F1,2022-09-22 18:06:12,Apply,10359,632a80f511cfc4abd1c19c2f,US,doordash,POINT(-111.67549998 40.23190003)
F591154634B62251F9D425FA9A6A1B05,2022-09-22 19:04:30,Apply,12180,632ca5e04bb741c577b69d07,US,doordash,POINT(-87.76019998 41.83780000)
7454EE252602D9F396D5B0B8BB0D9F78,2022-09-22 19:05:04,Apply,12180,632ca6564bb741c577b6a0d6,US,doordash,POINT(-87.62769997 41.87130003)
2C8E7514B6758FED22D8D456155102A9,2022-09-22 19:40:37,Apply,7000,6329ace787500c4a78af0855,US,doordash,POINT(-77.60969998 39.16030000)
CAA5D325D501FCE7EECEF90B22331427,2022-09-22 20:36:39,Apply,14000,632982ba9aaa2ea44a05892b,US,doordash,POINT(-104.98109999 39.73129998)
501FD28FB848FD65F13BFB4DED2167FE,2022-09-22 21:12:27,Apply,7700,632ba9c6f76622ca51b76e84,US,doordash,POINT(-86.15949998 39.78509997)
029E7708D514DBE21B1E5BE89CB01BF7,2022-09-22 22:09:19,Apply,10359,632ccddf7bb74da4d41aee5e,US,doordash,POINT(-80.84189996 35.22900004)
DB3DACBB30A8CCCE26BBE7AD1CF02D57,2022-09-22 22:39:46,Apply,6440,632cce027bb74da4d41aef6b,US,doordash,POINT(-73.64479996 43.31149999)
DA6120505138F1ED79B2849AB3251F79,2022-09-22 23:15:38,Apply,12180,632cd0dd7bb74da4d41b06fd,US,doordash,POINT(-87.65779997 41.87209998)
F3FE2DAD573F4073A742773CEFB78AA5,2022-09-22 23:38:24,Apply,5600,632afec8dea50a16acd6edfa,US,doordash,POINT(-76.75090003 42.14729999)
3E6AD0FE31278333CDE0667397028337,2022-09-23 0:50:34,Apply,10919,632a80c111cfc4abd1c19a23,US,doordash,POINT(-120.60280000 37.34890000)
C2710C8859290E1230851F7B3D5064DC,2022-09-23 0:53:04,Apply,14000,6329319e200c25a64ba539c4,US,doordash,POINT(-78.79080002 35.58000002)
C2107B7C9CE66886D597CA81F8E11789,2022-09-23 1:35:48,Apply,6440,632cfa055d9aa35836072ce1,US,doordash,POINT(-82.79430003 27.94699996)
6A8CC6515943BEAE2EB14F61A214EEEA,2022-09-23 1:45:57,Apply,7419,632cfb4e5d9aa358360736e9,US,doordash,POINT(-74.07550001 40.73280002)
D1C04613FCD6E152D15D79F355F8215E,2022-09-23 2:22:16,Apply,9940,632b528d90fae069e6338c53,US,doordash,POINT(-84.38800001 33.74900000)
68FCF82DF9F7ED4D80771EC13F252B60,2022-09-23 2:27:41,Apply,11619,632ca5ac4bb741c577b69b74,US,doordash,POINT(-75.32380002 39.90630002)
1C03C0F3035DED46C708C602221D8A80,2022-09-23 2:37:14,Apply,6440,632cf98e5d9aa358360729bb,US,doordash,POINT(-82.40790002 28.05999996)
3D156E6496463975504BE10A57D9E3C7,2022-09-23 2:43:23,Apply,5179,632cf8965d9aa3583607240b,US,doordash,POINT(-97.04049996 32.59069999)
8F57EB898BECCC59CA3CB9F707A2F28E,2022-09-23 2:51:29,Apply,6370,632cf94c5d9aa3583607281e,US,doordash,POINT(-80.30250002 36.06710003)
7449ADF8D6DC3D3AD25493190E8D4F66,2022-09-23 2:56:49,Apply,11200,63292f22200c25a64ba527b9,US,doordash,POINT(-122.68970001 45.50779997)
13ABDED7FC47698EF2331513DB92B8BD,2022-09-23 2:58:57,Apply,9800,63292ff1200c25a64ba52da5,US,doordash,POINT(-76.28070000 43.04170000)
BD794CC564DFB949C11600C887BA10E0,2022-09-09 14:58:32,Apply,9519,63195b950344c003514eafaf,US,doordash,POINT(-83.13830004 40.03220003)
51E5FE1618B68D6534F3E550690242EA,2022-09-09 15:14:05,Apply,5600,631b2f6b6f66317fc5ef14fb,US,doordash,POINT(-75.18660003 38.34749999)
18BA87DF1E055FFAD306F7087F154FCB,2022-09-09 15:31:50,Apply,5600,631b5902f2919c11ca278b27,US,doordash,POINT(-75.22879996 39.94480003)
B7BEBB99073E9068185EA5240D6D2940,2022-09-09 15:43:48,Apply,5179,631b5c14f2919c11ca27975d,US,doordash,POINT(-82.00329999 41.39640001)
51ABD9CDD3C3F7BB22AEE43EB51861A3,2022-09-09 16:24:21,Apply,11969,631aad8d9adef434e8f79875,US,doordash,POINT(-93.28280003 44.96730001)
F83B7FCE9C60A3BE5706B5282BAAD620,2022-09-09 16:27:08,Apply,5740,6316e66283a26e68d8e83d31,US,doordash,POINT(-77.60969998 39.16030000)
C0F5C160A0D29927F3D92B5627C5623F,2022-09-09 16:47:32,Apply,4550,631b592bf2919c11ca278bc3,US,doordash,POINT(-77.76080002 35.94270000)
9FEFA303BD8B94AD43B1662C9899AEDC,2022-09-09 17:30:13,Apply,4129,6316e21a83a26e68d8e8205c,US,doordash,POINT(-83.55670001 30.77970003)
FBBFFF3304AE9ABCB07687D43A8B1DA7,2022-09-09 17:48:51,Apply,14000,63195e2f0344c003514ec1c0,US,doordash,POINT(-98.53560001 29.47110002)
D6BB452E27F676D06233038488F97B86,2022-09-09 18:21:50,Apply,10780,6316e30983a26e68d8e8260f,US,doordash,POINT(-122.12319998 47.67179998)
84B832A806C272AFA78A27D94217EA17,2022-09-09 19:00:33,Apply,7140,631b8228cf3ae2b0d8385cfc,US,doordash,POINT(-83.28805910 42.49661951)
E1E98472BE4A67CA21CFBA1D66F328EF,2022-09-09 19:02:43,Apply,4550,631b8141cf3ae2b0d838577e,US,doordash,POINT(-82.45970000 27.96140000)
23ED57835F065A6D271A51205F6B5F85,2022-09-09 19:10:17,Apply,5600,631b8155cf3ae2b0d8385808,US,doordash,POINT(-74.82930000 39.98719999)
6420B6B40AC074E876D3127C5CDEFA27,2022-09-09 19:27:02,Apply,5740,6316e66283a26e68d8e83d31,US,doordash,POINT(-77.60969998 39.16030000)
DCB1B2A809D41AB21541B2B56A78FE4E,2022-09-09 19:52:55,Apply,7140,631b828bcf3ae2b0d8385f74,US,doordash,POINT(-83.02480004 42.47879998)
DC45EC3EA4537704C34DE2142EB59C6A,2022-09-09 20:54:20,Apply,9519,631b82a1cf3ae2b0d8385feb,US,doordash,POINT(-82.80349999 39.95509998)
2642E41FAEB9C4726F389BDD14E91B9A,2022-09-09 22:00:38,Apply,4129,630ffaf28110e77e2a501f59,US,doordash,POINT(-79.44170004 34.33980000)
D7FAE67DF8DB8ED797BEC105DA77ACA8,2022-09-09 22:21:04,Apply,9730,631a0587a755440dfe587734,US,doordash,POINT(-121.28760000 37.95799998)
539E50773433D6034534BD1E616606C9,2022-09-10 0:11:28,Apply,5600,631bd4dc5b9d0c655e43f0be,US,doordash,POINT(-75.01749998 39.93079998)
850133091645F89029921357A3D78191,2022-09-10 10:03:03,Apply,5600,631c5f7883d019320bbfecc4,US,doordash,POINT(-75.15099998 39.96599997)
6426C13D4C9666065E463D8127B38C0D,2022-09-10 12:12:18,Apply,9519,631c7d3fc1397b870a6e381c,US,doordash,POINT(-76.87199997 39.10770003)
82D0F8D5084A29958AE3C169E938EFB6,2022-09-10 13:19:19,Apply,9800,631c7da3c1397b870a6e3a71,US,doordash,POINT(-83.01140003 39.96899996)
11DEB467F70D23F5973A70A15EDBE7FA,2022-09-10 14:02:33,Apply,4550,631c80abc1397b870a6e4d6d,US,doordash,POINT(-82.44550003 28.07719999)
4F418CE9F031680501281881FAD021EB,2022-09-10 14:05:38,Apply,5600,631c7eefc1397b870a6e4213,US,doordash,POINT(-75.03090003 39.84000001)
7F3C4629F0E492FFF121536E49708422,2022-09-10 14:19:37,Apply,9800,631c5cc483d019320bbfd2db,US,doordash,POINT(-83.00470003 39.99520004)
BB30749C80A9DDC6CF4866F8A8C667E9,2022-09-10 14:47:16,Apply,7000,631c7f6bc1397b870a6e44fa,US,doordash,POINT(-78.81039996 42.88109998)
A9471EAA7407F7EA6C6FD7513928904E,2022-09-10 15:06:11,Apply,9800,631c5cc483d019320bbfd2db,US,doordash,POINT(-83.00470003 39.99520004)
F835174E252172D3880624BD64F4614C,2022-09-10 15:17:25,Apply,7000,631ca8f7b9673ebd32cc60e4,US,doordash,POINT(-93.38190003 45.17000001)
6451ADC1D030FED7F39EB9AA7715613F,2022-09-10 15:27:07,Apply,10780,631c55d783d019320bbfa46c,US,doordash,POINT(-97.77129998 30.32640000)
0FCB25D49967DC7F4AF6398EA26D4CF4,2022-09-10 16:05:06,Apply,4550,631caab4b9673ebd32cc6835,US,doordash,POINT(-82.45970000 27.96140000)
75BC1AC86139D6CDC2AF40A8DE48900B,2022-09-10 16:05:46,Apply,5600,631ca872b9673ebd32cc5ee0,US,doordash,POINT(-75.17409997 39.95130003)
1B860AA9E2E4DAA054E01B60E6D4035A,2022-09-10 16:39:04,Apply,10850,631c5bcd83d019320bbfca0d,US,doordash,POINT(-83.84240000 43.07200000)
50C15E4FD26BC4BEE161FD7289759618,2022-09-10 16:44:19,Apply,5600,631ca872b9673ebd32cc5ee0,US,doordash,POINT(-75.17409997 39.95130003)
